time,y/d
0.0,0.0
0.001,1.5915489826658147e-09
0.0020000000000000005,6.356815493969898e-09
0.003,1.4267625132549437e-08
0.003999999999999999,2.5276997909133847e-08
0.004999999999999999,3.931921591581247e-08
0.006000000000000001,5.6309973386424716e-08
0.007000000000000003,7.614660920196153e-08
0.008000000000000005,9.870842157776373e-08
0.009000000000000006,1.2385706435082378e-07
0.010000000000000005,1.514370239667907e-07
0.011000000000000001,1.8127617594852995e-07
0.011999999999999999,2.1318641931239242e-07
0.012999999999999994,2.469643870859253e-07
0.013999999999999992,2.82392230772731e-07
0.014999999999999987,3.1923847630770004e-07
0.015999999999999983,3.572589487500498e-07
0.01699999999999998,3.961977626735781e-07
0.017999999999999978,4.3578837493442763e-07
0.018999999999999975,4.7575469622749235e-07
0.01999999999999998,5.158122575843517e-07
0.020999999999999987,5.556694277194862e-07
0.021999999999999995,5.950286768981538e-07
0.023000000000000003,6.335878827799862e-07
0.02400000000000001,6.710416734875832e-07
0.025000000000000015,7.070828029603075e-07
0.026000000000000023,7.414035534806852e-07
0.02700000000000003,7.736971601051092e-07
0.02800000000000004,8.036592515924464e-07
0.029000000000000047,8.309893023045679e-07
0.03000000000000005,8.553920894520194e-07
0.03100000000000006,8.765791499766911e-07
0.03200000000000006,8.942702313017108e-07
0.03300000000000007,9.081947301376832e-07
0.03400000000000008,9.180931135132363e-07
0.03500000000000009,9.237183161981212e-07
0.036000000000000094,9.24837108707815e-07
0.0370000000000001,9.212314301208381e-07
0.03800000000000011,9.126996800029164e-07
0.03900000000000012,8.990579638167213e-07
0.040000000000000126,8.801412863010927e-07
0.041000000000000134,8.558046874303944e-07
0.042000000000000134,8.259243157115343e-07
0.04300000000000014,7.903984337440352e-07
0.04400000000000015,7.491483511563301e-07
0.04500000000000016,7.021192802390374e-07
0.046000000000000166,6.492811098231374e-07
0.047000000000000174,5.906290931963379e-07
0.04800000000000018,5.261844461149894e-07
0.04900000000000019,4.559948512504304e-07
0.0500000000000002,3.8013486570628897e-07
0.051000000000000205,2.987062285577179e-07
0.052000000000000206,2.118380656920893e-07
0.053000000000000214,1.1968698957421421e-07
0.05400000000000022,2.24370919149411e-08
0.05500000000000023,-7.970017240981707e-08
0.05600000000000024,-1.8648621146412415e-07
0.057000000000000245,-2.9765563326677045e-07
0.05800000000000025,-4.1291669420520426e-07
0.05900000000000026,-5.319518589345611e-07
0.06000000000000027,-6.544184714386425e-07
0.061000000000000276,-7.799495365163912e-07
0.06200000000000028,-9.081546105423302e-07
0.06300000000000029,-1.0386207999317566e-06
0.06400000000000029,-1.1709138653258016e-06
0.06500000000000031,-1.304579429096925e-06
0.06600000000000031,-1.4391442833642904e-06
0.06700000000000031,-1.5741177953032746e-06
0.06800000000000032,-1.7089934061336521e-06
0.06900000000000032,-1.8432502197810412e-06
0.07000000000000034,-1.9763546768244394e-06
0.07100000000000034,-2.1077623089733853e-06
0.07200000000000036,-2.2369195689609415e-06
0.07300000000000036,-2.3632657303959924e-06
0.07400000000000037,-2.486234851790614e-06
0.07500000000000037,-2.605257798667845e-06
0.07600000000000039,-2.7197643173624037e-06
0.07700000000000037,-2.8291851538533575e-06
0.07800000000000039,-2.932954210714402e-06
0.07900000000000039,-3.0305107350356598e-06
0.0800000000000004,-3.1213015299608094e-06
0.0810000000000004,-3.204783182296417e-06
0.08200000000000042,-3.2804242984873377e-06
0.08300000000000042,-3.347707741113283e-06
0.08400000000000042,-3.406132857948244e-06
0.08500000000000044,-3.4552176955354048e-06
0.08600000000000044,-3.4945011891690827e-06
0.08700000000000045,-3.523545321137619e-06
0.08800000000000045,-3.541937239072982e-06
0.08900000000000047,-3.549291326269094e-06
0.09000000000000047,-3.5452512158752907e-06
0.09100000000000048,-3.529491740941856e-06
0.09200000000000048,-3.5017208123924752e-06
0.0930000000000005,-3.461681217123573e-06
0.0940000000000005,-3.4091523285805536e-06
0.0950000000000005,-3.3439517223407576e-06
0.09600000000000052,-3.2659366894358645e-06
0.09700000000000052,-3.175005640377807e-06
0.09800000000000053,-3.0710993931083477e-06
0.09900000000000053,-2.954202338374325e-06
0.10000000000000055,-2.8243434763377886e-06
0.10100000000000055,-2.6815973185619688e-06
0.10200000000000056,-2.526084649869464e-06
0.10300000000000056,-2.357973144948862e-06
0.10400000000000056,-2.1774778349876126e-06
0.10500000000000058,-1.9848614200343134e-06
0.10600000000000058,-1.7804344232386684e-06
0.1070000000000006,-1.564555183583968e-06
0.1080000000000006,-1.3376296842133386e-06
0.10900000000000061,-1.1001112139544278e-06
0.11000000000000061,-8.524998601700551e-07
0.11100000000000063,-5.953418315983867e-07
0.11200000000000063,-3.29228610399522e-07
0.11300000000000064,-5.4795933189788675e-08
0.11400000000000064,2.2727739857825162e-07
0.11500000000000064,5.162708779462676e-07
0.11600000000000066,8.114238199531546e-07
0.11700000000000066,1.1119370551742609e-06
0.11800000000000067,1.416974786556574e-06
0.11900000000000067,1.725666606206467e-06
0.12000000000000069,2.037109668182348e-06
0.12100000000000069,2.35037101274587e-06
0.1220000000000007,2.664490036930408e-06
0.1230000000000007,2.978481105700045e-06
0.1240000000000007,3.2913362973976235e-06
0.12500000000000072,3.6020282766184514e-06
0.12600000000000072,3.909513287100529e-06
0.12700000000000072,4.212734256695644e-06
0.12800000000000075,4.510624005976775e-06
0.12900000000000075,4.802108551556162e-06
0.13000000000000075,5.08611049472827e-06
0.13100000000000075,5.361552485621567e-06
0.13200000000000078,5.62736075264176e-06
0.13300000000000078,5.88246868661874e-06
0.13400000000000079,6.1258204687314e-06
0.13500000000000079,6.356374730982498e-06
0.1360000000000008,6.573108237727695e-06
0.13700000000000082,6.7750195765331854e-06
0.13800000000000082,6.961132846441892e-06
0.13900000000000082,7.13050133157459e-06
0.14000000000000082,7.282211147874973e-06
0.14100000000000085,7.4153848507320525e-06
0.14200000000000085,7.529184991173658e-06
0.14300000000000085,7.622817608326624e-06
0.14400000000000085,7.69553564587797e-06
