time,y/d
0.0,0.0
0.001,1.0096461879395717e-08
0.002,4.0133293358935065e-08
0.003,8.935299752794048e-08
0.004,1.5649897217732993e-07
0.004999999999999999,2.398305352019448e-07
0.0059999999999999975,3.3714722607201196e-07
0.006999999999999995,4.45822154690409e-07
0.007999999999999993,5.628440179553991e-07
0.00899999999999999,6.848672564768238e-07
0.00999999999999999,8.082696813213713e-07
0.010999999999999987,9.292167655155531e-07
0.011999999999999985,1.043731669376751e-06
0.012999999999999982,1.147769954557874e-06
0.01399999999999998,1.237297840872191e-06
0.014999999999999979,1.3083727742925677e-06
0.015999999999999976,1.3572250056431467e-06
0.016999999999999973,1.3803388289128082e-06
0.01799999999999997,1.3745320971212047e-06
0.01899999999999997,1.337032623338014e-06
0.019999999999999966,1.2655500856113878e-06
0.020999999999999963,1.1583420877168752e-06
0.02199999999999996,1.0142730829700841e-06
0.02299999999999996,8.328649456622487e-07
0.02399999999999996,6.143380733904552e-07
0.024999999999999956,3.5964202267294305e-07
0.025999999999999954,7.047481837120857e-08
0.02699999999999995,-2.50709767192761e-07
0.02799999999999995,-6.007074990620296e-07
0.028999999999999946,-9.755818789008802e-07
0.029999999999999943,-1.3706954160190938e-06
0.03099999999999994,-1.7807539272027058e-06
0.03199999999999994,-2.1998636179029697e-06
0.03299999999999994,-2.6216004916593535e-06
0.03399999999999993,-3.0390914307463354e-06
0.034999999999999934,-3.445106091842846e-06
0.03599999999999993,-3.832158568824651e-06
0.03699999999999993,-4.192617593240288e-06
0.03799999999999993,-4.518823874179231e-06
0.03899999999999993,-4.803213025470788e-06
0.039999999999999925,-5.038442391738046e-06
0.040999999999999925,-5.217519967941777e-06
0.04199999999999992,-5.333933511760007e-06
0.04299999999999992,-5.381777876449402e-06
0.043999999999999914,-5.355878545614435e-06
0.044999999999999915,-5.251909332331428e-06
0.04599999999999991,-5.0665022149292505e-06
0.04699999999999991,-4.797347321759845e-06
0.047999999999999904,-4.443281148516955e-06
0.048999999999999905,-4.004361194671227e-06
0.049999999999999906,-3.481925340448374e-06
0.0509999999999999,-2.878634451922489e-06
0.0519999999999999,-2.1984968979772497e-06
0.052999999999999894,-1.4468738871013662e-06
0.053999999999999895,-6.30464781474631e-07
0.05499999999999989,2.4272818290379493e-07
0.05599999999999989,1.1634560523063805e-06
0.056999999999999884,2.1213001677916495e-06
0.057999999999999885,3.104769704190829e-06
0.05899999999999988,4.101419092491972e-06
0.05999999999999988,5.097984371557e-06
0.06099999999999988,6.080537211133045e-06
0.061999999999999875,7.034655055669814e-06
0.06299999999999988,7.945605561551418e-06
0.06399999999999988,8.798543242466496e-06
0.06499999999999986,9.578716001699633e-06
0.06599999999999986,1.0271679018560353e-05
0.06699999999999987,1.0863513271015795e-05
0.06799999999999987,1.1341045819661854e-05
0.06899999999999985,1.169206885115742e-05
0.06999999999999985,1.1905554383950129e-05
0.07099999999999985,1.1971861477507934e-05
0.07199999999999986,1.1882932760616125e-05
0.07299999999999986,1.1632477107154948e-05
0.07399999999999984,1.1216135341961231e-05
0.07499999999999984,1.0631625957783622e-05
0.07599999999999985,9.878867969734932e-06
0.07699999999999985,8.960078228348421e-06
0.07799999999999983,7.879840757879253e-06
0.07899999999999983,6.6451459832221595e-06
0.07999999999999984,5.265398055580703e-06
0.08099999999999984,3.7523888808887626e-06
0.08199999999999982,2.120237891041038e-06
0.08299999999999982,3.8529706939592617e-07
0.08399999999999982,-1.4339787598763099e-06
0.08499999999999983,-3.3171958542801902e-06
0.08599999999999983,-5.242218642599758e-06
0.08699999999999981,-7.185398422110902e-06
0.08799999999999981,-9.121831605569715e-06
0.08899999999999982,-1.1025644988058123e-05
0.08999999999999982,-1.287030506606089e-05
0.0909999999999998,-1.4628948043908581e-05
0.0919999999999998,-1.6274726809809223e-05
0.0929999999999998,-1.7781170856797194e-05
0.0939999999999998,-1.9122554862841977e-05
0.0949999999999998,-2.027427142748474e-05
0.0959999999999998,-2.121320328733298e-05
0.0969999999999998,-2.191809019715409e-05
0.0979999999999998,-2.2369885565470132e-05
0.0989999999999998,-2.2552097873172607e-05
0.09999999999999978,-2.2451111882371713e-05
0.10099999999999978,-2.2056484664406292e-05
0.10199999999999979,-2.136121154697196e-05
0.10299999999999979,-2.036195720915882e-05
0.10399999999999977,-1.9059247349950338e-05
0.10499999999999977,-1.7457616631237956e-05
0.10599999999999977,-1.5565708960995702e-05
0.10699999999999978,-1.3396326644290174e-05
0.10799999999999978,-1.0966425494097898e-05
0.10899999999999976,-8.29705366018498e-06
0.10999999999999976,-5.413232696141911e-06
0.11099999999999977,-2.343780228629195e-06
0.11199999999999977,8.789255011790971e-07
0.11299999999999975,4.219238012093788e-06
0.11399999999999975,7.638589713780248e-06
0.11499999999999976,1.1095890712580112e-05
0.11599999999999976,1.4547975345346217e-05
0.11699999999999976,1.795009171155242e-05
0.11799999999999974,2.1256428793736233e-05
0.11899999999999974,2.4420675190347632e-05
0.11999999999999975,2.7396603035999194e-05
0.12099999999999975,3.0138670345928e-05
0.12199999999999973,3.260263478081812e-05
0.12299999999999973,3.47461716662286e-05
0.12399999999999974,3.6529488996166695e-05
0.12499999999999974,3.791593208119959e-05
0.12599999999999972,3.8872570448934674e-05
0.12699999999999972,3.937075955492423e-05
0.12799999999999973,3.9386669808605084e-05
0.12899999999999973,3.890177536440305e-05
0.12999999999999973,3.7903295085455866e-05
0.13099999999999973,3.6384578080188755e-05
0.13199999999999973,3.434542627401139e-05
0.1329999999999997,3.1792346652144215e-05
0.1339999999999997,2.873872614266938e-05
0.1349999999999997,2.5204922649373706e-05
0.1359999999999997,2.121826653360315e-05
0.1369999999999997,1.681296791121571e-05
0.1379999999999997,1.2029926481656186e-05
0.1389999999999997,6.916442220820441e-06
0.1399999999999997,1.5258270974614714e-06
0.1409999999999997,-4.083080064308886e-06
0.14199999999999968,-9.846491456911762e-06
0.14299999999999968,-1.5696334856537786e-05
0.14399999999999968,-2.1560997113541884e-05
0.1449999999999997,-2.7366137339471584e-05
0.1459999999999998,-3.30355594526759e-05
0.14699999999999988,-3.849213300393002e-05
0.14799999999999996,-4.365875082431903e-05
0.14900000000000002,-4.845931197539527e-05
0.1500000000000001,-5.28197186649745e-05
0.1510000000000002,-5.6668876132456705e-05
0.15200000000000027,-5.9939684910594775e-05
0.15300000000000033,-6.25700152451196e-05
0.15400000000000041,-6.450365372008183e-05
0.1550000000000005,-6.569121223325655e-05
0.15600000000000058,-6.609098935241957e-05
0.15700000000000067,-6.566977374504327e-05
0.15800000000000072,-6.440357882550211e-05
0.1590000000000008,-6.227829705334262e-05
0.1600000000000009,-5.929026153024141e-05
0.16100000000000098,-5.544670181096404e-05
0.16200000000000103,-5.076608033575733e-05
0.16300000000000112,-4.527829581224759e-05
0.1640000000000012,-3.902474044087483e-05
0.16500000000000128,-3.205819928546534e-05
0.16600000000000134,-2.444258247208926e-05
0.16700000000000143,-1.625248427879662e-05
0.1680000000000015,-7.572567438543148e-06
0.1690000000000016,1.5032241499802957e-06
0.17000000000000168,1.087261601682274e-05
0.17100000000000173,2.042610388354971e-05
0.17200000000000182,3.0048187302054442e-05
0.1730000000000019,3.961871578233588e-05
0.174000000000002,4.901432520542095e-05
0.17500000000000204,5.810994181963002e-05
0.17600000000000213,6.67803318107021e-05
0.1770000000000022,7.490167605758994e-05
0.1780000000000023,8.23531518957766e-05
0.17900000000000238,8.901850614575428e-05
0.18000000000000244,9.478760598751888e-05
0.18100000000000252,9.955795619063814e-05
0.1820000000000026,0.00010323617253261852
0.1830000000000027,0.00010573940181532132
0.18400000000000274,0.00010699667863963792
0.18500000000000283,0.00010695020798893743
0.1860000000000029,0.00010555656070739591
0.187000000000003,0.0001027877661902307
0.18800000000000308,9.863228314999874e-05
0.18900000000000314,9.309582542571895e-05
0.19000000000000322,8.620201587649256e-05
0.1910000000000033,7.799283808693932e-05
0.1920000000000034,6.852885375933331e-05
0.19300000000000345,5.788915423767437e-05
0.19400000000000353,4.617101846082186e-05
0.19500000000000361,3.348925724562681e-05
0.1960000000000037,1.997523497031469e-05
0.19700000000000376,5.775573490664158e-06
0.19800000000000384,-8.949442179418486e-06
0.19900000000000392,-2.402772325866775e-05
0.200000000000004,-3.927745781070161e-05
0.2010000000000041,-5.450936231009714e-05
0.20200000000000415,-6.952905224537742e-05
0.20300000000000423,-8.413948262299712e-05
0.20400000000000432,-9.81434154570404e-05
0.2050000000000044,-0.00011134587964222938
0.20600000000000446,-0.00012355659760789623
0.20700000000000454,-0.00013459236160431108
0.20800000000000463,-0.0001442793494504837
0.2090000000000047,-0.00015245537449007054
0.2100000000000048,-0.00015897206709710745
0.21100000000000485,-0.0001636969853411834
0.21200000000000493,-0.0001665156505289363
0.21300000000000502,-0.00016733349952647339
0.2140000000000051,-0.00016607774025741967
0.21500000000000516,-0.00016269908969845137
0.21600000000000524,-0.00015717336510703953
0.21700000000000533,-0.00014950288919848324
0.2180000000000054,-0.0001397176589371173
0.2190000000000055,-0.00012787621661539467
0.22000000000000555,-0.0001140661530845656
0.22100000000000564,-9.840416948573422e-05
