time,y/d
0.0,0.0
0.001,4.192070523794555e-08
0.0019999999999999996,1.6337142994622642e-07
0.0030000000000000005,3.515836694751219e-07
0.004000000000000001,5.860165502708644e-07
0.005000000000000002,8.396613154311391e-07
0.006000000000000003,1.0809081803200132e-06
0.007000000000000004,1.275871947484905e-06
0.008000000000000005,1.3910371575015423e-06
0.009000000000000005,1.3960550189103452e-06
0.010000000000000005,1.2665049966664675e-06
0.011000000000000006,9.864254930986845e-07
0.012000000000000007,5.504217824444281e-07
0.013000000000000008,-3.4824162395346395e-08
0.014000000000000009,-7.497883508011992e-07
0.01500000000000001,-1.5621901247084827e-06
0.01600000000000001,-2.4279849431983594e-06
0.01700000000000001,-3.2932656705365654e-06
0.01800000000000001,-4.097014760710113e-06
0.019,-4.774591538884665e-06
0.01999999999999999,-5.261784419763972e-06
0.020999999999999984,-5.499210469283813e-06
0.021999999999999974,-5.436807038832186e-06
0.022999999999999965,-5.0381349013911754e-06
0.023999999999999955,-4.284201829413643e-06
0.024999999999999946,-3.1765219963638186e-06
0.025999999999999936,-1.7391514511209902e-06
0.02699999999999993,-1.948360787542554e-08
0.02799999999999992,1.912349939612538e-06
0.02899999999999991,3.965551888894193e-06
0.029999999999999902,6.032197418434252e-06
0.030999999999999892,7.992139968884667e-06
0.03199999999999988,9.719097476792013e-06
0.03299999999999988,1.108764975848908e-05
0.033999999999999864,1.1980806577674097e-05
0.03499999999999986,1.2297748782818457e-05
0.03599999999999985,1.19613041808997e-05
0.036999999999999846,1.0924698076837437e-05
0.03799999999999983,9.17711890198628e-06
0.038999999999999826,6.7476659514042275e-06
0.03999999999999982,3.707302526483054e-06
0.04099999999999981,1.6852539954217867e-07
0.0419999999999998,-3.7174215340438888e-06
0.04299999999999979,-7.765822003902919e-06
0.04399999999999978,-1.1766131952926071e-05
0.044999999999999776,-1.5491725783631838e-05
0.04599999999999976,-1.8711340084000164e-05
0.04699999999999976,-2.120169649475101e-05
0.047999999999999744,-2.276069613721604e-05
0.04899999999999974,-2.322051265838365e-05
0.04999999999999973,-2.245986723717737e-05
0.05099999999999972,-2.0414747058445814e-05
0.05199999999999971,-1.7086834280318886e-05
0.0529999999999997,-1.2548956555032795e-05
0.053999999999999694,-6.946966553590851e-06
0.05499999999999969,-4.976169445251062e-07
0.055999999999999675,6.517781965257823e-06
0.05699999999999967,1.3763869109639974e-05
0.057999999999999656,2.086557223780754e-05
0.05899999999999965,2.7425692946940638e-05
0.059999999999999644,3.304494761858318e-05
0.06099999999999963,3.734353698347651e-05
0.061999999999999625,3.998323490377423e-05
0.06299999999999961,4.0688937513512976e-05
0.0639999999999996,3.926857296995331e-05
0.0649999999999996,3.5630228290446866e-05
0.06599999999999959,2.9795315140557945e-05
0.06699999999999957,2.190661016165061e-05
0.06799999999999957,1.223012518744314e-05
0.06899999999999956,1.1500407338899424e-06
0.06999999999999955,-1.0843614916211347e-05
0.07099999999999955,-2.317429135391255e-05
0.07199999999999954,-3.52044221392903e-05
0.07299999999999952,-4.626583062378545e-05
0.07399999999999951,-5.569349676637645e-05
0.07499999999999951,-6.286108544916468e-05
0.0759999999999995,-6.721669722369724e-05
0.07699999999999949,-6.831737262931724e-05
0.07799999999999949,-6.58608614538187e-05
0.07899999999999947,-5.9713008741134934e-05
0.07999999999999946,-4.9928840395533234e-05
0.08099999999999945,-3.676518671123938e-05
0.08199999999999945,-2.06826914796057e-05
0.08299999999999944,-2.335557563959158e-06
0.08399999999999942,1.7451539378166032e-05
0.08499999999999942,3.771849333985663e-05
0.08599999999999941,5.7414548567073795e-05
0.0869999999999994,7.544981515882701e-05
0.0879999999999994,9.075045974709247e-05
0.08899999999999939,0.00010231500127550097
0.08999999999999937,0.00010926979506662931
0.09099999999999936,0.00011092222596927882
0.09199999999999936,0.0001068100975153456
0.09299999999999935,9.674508951623578e-05
0.09399999999999933,8.0847031278732e-05
0.09499999999999933,5.9564484830503545e-05
0.09599999999999932,3.367657647877131e-05
0.09699999999999931,4.272154418097235e-06
0.09799999999999931,-2.7294496947999342e-05
0.0989999999999993,-5.946807163750862e-05
0.09999999999999928,-9.057042440233228e-05
0.10099999999999927,-0.00011888549281903966
0.10199999999999927,-0.00014274544881311192
0.10299999999999926,-0.00016061499399200408
0.10399999999999925,-0.0001711727169919562
0.10499999999999925,-0.0001733892429324584
0.10599999999999923,-0.00016660130222408796
0.10699999999999922,-0.00015057885517608753
0.10799999999999922,-0.0001255791865374302
0.10899999999999921,-9.237825660147005e-05
0.1099999999999992,-5.22679561354438e-05
0.11099999999999918,-7.011432706384911e-06
0.11199999999999918,4.124233834236103e-05
0.11299999999999917,9.007380714547004e-05
0.11399999999999916,0.00013692245156020935
0.11499999999999916,0.0001792175761158431
0.11599999999999915,0.0002145033318238055
0.11699999999999913,0.0002405569108492036
0.11799999999999912,0.0002555019791318873
0.11899999999999912,0.0002579190661180997
0.11999999999999911,0.00024695156648793694
0.1209999999999991,0.00022240139073244952
0.1219999999999991,0.00018480280997047827
0.12299999999999908,0.00013545759967421644
0.12399999999999907,7.641321045600187e-05
